,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.08,-0.73,359.04,1.648e-09,122.0,15.6,12.2,18.4,6.1,-3.0,9.98688e-10
1,124.08,-0.73,359.04,1.929e-09,120.7,14.9,15.0,18.9,11.5,-2.1,1.08024e-09
2,123.08,-0.73,359.04,2.271e-09,119.5,13.9,8.8,19.1,11.5,-4.5,1.582887e-09
3,122.08,-0.73,359.04,2.681e-09,118.2,12.7,-0.5,19.1,8.2,-2.6,1.624686e-09
4,121.08,-0.73,359.04,3.165e-09,117.0,11.5,-2.3,19.1,9.8,-0.5,1.899e-09
5,120.08,-0.73,359.04,3.738e-09,115.8,10.4,-1.6,19.2,3.0,-3.3,1.450344e-09
6,119.08,-0.73,359.04,4.415e-09,114.5,9.2,-10.7,19.2,0.8,-2.4,2.609265e-09
7,118.08,-0.73,359.04,5.212e-09,113.7,7.8,1.4,18.7,6.4,-2.9,3.768276e-09
8,117.08,-0.73,359.04,6.153e-09,113.1,6.4,10.3,18.0,-1.1,-2.7,4.9285530000000004e-09
9,116.08,-0.73,359.04,7.264e-09,112.4,4.9,7.6,17.3,3.2,-1.9,6.893536e-09
10,115.08,-0.73,359.04,8.577e-09,111.8,3.5,11.1,16.6,8.7,-2.1,8.251074e-09
11,114.08,-0.73,359.04,1.013e-08,111.2,2.0,11.0,15.9,12.1,-2.0,1.0717540000000001e-08
12,113.08,-0.73,359.04,1.192e-08,111.1,0.9,16.7,14.8,9.0,-2.7,8.90424e-09
13,112.08,-0.73,359.04,1.401e-08,111.3,-0.0,21.7,13.7,13.9,-2.3,1.026933e-08
14,111.08,-0.73,359.04,1.646e-08,111.5,-1.0,18.4,12.5,13.2,0.6,1.239438e-08
15,110.08,-0.73,359.04,1.934e-08,111.6,-1.9,18.7,11.3,6.5,-1.1,1.1739379999999999e-08
16,109.08,-0.73,359.04,2.273e-08,111.8,-2.9,13.6,10.2,12.2,2.3,1.422898e-08
17,108.08,-0.73,359.04,2.655e-08,112.4,-3.4,16.1,9.0,3.2,2.5,1.67796e-08
18,107.08,-0.73,359.04,3.094e-08,113.2,-3.6,19.0,7.8,3.7,2.3,1.7264520000000002e-08
19,106.08,-0.73,359.04,3.606e-08,114.0,-3.9,6.1,6.7,-9.9,1.4,2.141964e-08
20,105.08,-0.73,359.04,4.203e-08,114.8,-4.2,14.5,5.5,-10.0,-0.7,2.3999129999999997e-08
21,104.08,-0.73,359.04,4.898e-08,115.6,-4.4,16.5,4.3,-11.2,-0.8,2.8457379999999997e-08
22,103.08,-0.73,359.04,5.686e-08,116.5,-4.4,17.7,3.3,-8.1,-2.6,3.66747e-08
23,102.08,-0.73,359.04,6.588e-08,117.4,-4.3,24.2,2.3,-13.9,-0.5,4.901472e-08
24,101.08,-0.73,359.04,7.635e-08,118.3,-4.1,33.7,1.3,-22.1,0.5,5.130720000000001e-08
25,100.08,-0.73,359.05,8.848e-08,119.3,-4.0,41.1,0.4,-23.4,1.6,6.485584e-08
26,99.08,-0.73,359.05,1.025e-07,120.2,-3.9,38.9,-0.6,-22.5,0.5,8.33325e-08
27,98.08,-0.73,359.05,1.184e-07,121.0,-3.6,25.6,-1.4,-23.5,0.1,1.125984e-07
28,97.08,-0.73,359.05,1.366e-07,121.7,-3.3,29.1,-2.2,-26.7,0.3,1.527188e-07
29,96.08,-0.73,359.05,1.575e-07,122.5,-2.9,23.4,-2.9,-34.5,0.7,1.7923499999999998e-07
30,95.08,-0.73,359.05,1.816e-07,123.2,-2.6,19.1,-3.7,-35.7,1.3,1.70704e-07
31,94.08,-0.73,359.05,2.095e-07,123.9,-2.3,18.1,-4.5,-26.9,1.2,2.0216749999999997e-07
32,93.08,-0.73,359.05,2.455e-07,124.6,-2.0,22.1,-4.9,-30.8,1.9,2.315065e-07
33,92.08,-0.73,359.05,2.897e-07,125.2,-1.7,23.3,-5.3,-32.2,3.3,3.07082e-07
34,91.08,-0.73,359.05,3.42e-07,125.8,-1.4,18.8,-5.6,-29.7,1.7,3.37212e-07
35,90.08,-0.73,359.05,4.037e-07,126.4,-1.1,15.4,-6.0,-29.1,1.6,4.0168149999999997e-07
36,89.08,-0.73,359.05,4.765e-07,127.0,-0.8,14.2,-6.3,-34.5,0.1,5.35586e-07
37,88.08,-0.73,359.05,5.961e-07,127.8,-0.8,14.0,-6.4,-31.8,-0.5,6.086180999999999e-07
38,87.08,-0.73,359.05,7.651e-07,128.7,-0.8,19.5,-6.3,-33.7,-0.3,8.354892000000001e-07
39,86.08,-0.73,359.05,9.822e-07,129.6,-0.8,10.2,-6.2,-26.9,-1.3,9.193392000000001e-07
40,85.08,-0.73,359.05,1.261e-06,130.5,-0.8,2.7,-6.2,-27.1,-1.6,1.0024950000000002e-06
41,84.08,-0.73,359.05,1.619e-06,131.3,-0.8,5.9,-6.1,-27.9,-2.5,1.421482e-06
